Price;Postcode;Latitude;Longitude
167000;BN27 2LW;50,860323;0,266968
1075000;BN3 6QE;50,849119;-0,170172
330000;BN18 0AY;50,844855;-0,630666
402500;BN3 8EH;50,852538;-0,20442
700000;BN7 1BL;50,875909;-0,000966
145000;BN11 3BS;50,809382;-0,376349
160000;BN11 3NL;50,809103;-0,383537
735000;BN7 3LG;50,858192;-0,025509
352000;BN11 2JU;50,818749;-0,358161
327000;BN26 5LP;50,814115;0,240539
382000;BN14 7NU;50,826641;-0,389492
435000;BN17 5QT;50,807838;-0,569754
590000;BN2 7FS;50,816517;-0,063142
360000;BN1 8TB;50,86429;-0,141085
335000;BN2 6BE;50,838173;-0,077244
475000;BN3 7PA;50,847553;-0,181001
225000;BN17 6RN;50,815939;-0,522022
130000;BN17 7HH;50,815166;-0,546349
808000;BN2 1GZ;50,817066;-0,111984
791000;BN5 9PR;50,933948;-0,284728
435000;BN1 3PE;50,829127;-0,142312
550000;BN11 2AY;50,814532;-0,361461
295000;BN26 5JN;50,818812;0,240651
387500;BN6 8PR;50,92656;-0,150145
234000;BN10 8DZ;50,800378;0,005247
540000;BN13 3BS;50,849416;-0,407488
235000;BN27 1BX;50,862783;0,261843
825000;BN26 5TS;50,799236;0,152548
950000;BN2 1FD;50,81648;-0,115245
280000;BN10 8HG;50,791789;0,004752
420000;BN14 0BD;50,84455;-0,396304
535000;BN5 9BJ;50,951643;-0,236225
6000;BN6 8JE;50,924918;-0,146127
234000;BN16 3EN;50,811725;-0,506044
206000;BN12 4FF;50,806986;-0,404886
900000;BN2 4PB;50,851842;-0,108322
308500;BN17 6PU;50,806131;-0,524375
360000;BN16 4PY;50,820542;-0,472929
699950;BN6 9YS;50,93992;-0,173542
280000;BN16 2LJ;50,804024;-0,513585
300000;BN16 4DB;50,833413;-0,479989
100000;BN27 2AT;50,860053;0,262323
145000;BN26 6QJ;50,826055;0,241864
250000;BN14 7EJ;50,820233;-0,386435
1775000;BN8 5SH;50,899679;0,055774
1150000;BN3 6HE;50,837666;-0,170819
23500;BN43 5AS;50,838584;-0,274351
410000;BN1 8WB;50,85782;-0,150479
402000;BN8 5NT;50,900653;0,074918
262500;BN25 1EY;50,77266;0,09875
705000;BN3 4PN;50,830636;-0,203045
335000;BN26 5XU;50,809057;0,152843
246000;BN25 3LJ;50,781194;0,129575
260000;BN20 8BH;50,78037;0,249168
422500;BN16 1BD;50,809346;-0,473702
285000;BN26 6LW;50,822482;0,257425
285500;BN13 3LQ;50,838525;-0,420754
178000;BN12 4BZ;50,807776;-0,406718
240000;BN15 9EX;50,833767;-0,314604
260000;BN15 9EU;50,834537;-0,314974
202500;BN21 2JH;50,777291;0,278483
370000;BN2 9XG;50,828757;-0,12425
215000;BN22 9LH;50,80445;0,280954
455000;BN18 9PS;50,837598;-0,515136
287000;BN17 7FP;50,822799;-0,555643
362500;BN43 6PL;50,835534;-0,262789
370000;BN1 5PH;50,835957;-0,149298
282500;BN41 2QG;50,846938;-0,228741
515000;BN1 6XP;50,85336;-0,15621
283000;BN5 9LD;50,934119;-0,270746
194000;BN23 7EN;50,800013;0,316686
355000;BN2 5PU;50,822773;-0,101801
175000;BN1 2LF;50,823715;-0,1515
525000;BN7 1WX;50,872143;0,007814
775000;BN1 6NL;50,851464;-0,139848
445000;BN2 8AQ;50,807622;-0,045314
200000;BN2 7HA;50,806289;-0,058668
500000;BN1 8XN;50,860157;-0,150386
390000;BN1 8UF;50,866018;-0,145109
360000;BN17 7GH;50,827003;-0,534357
535000;BN3 7ER;50,837084;-0,185612
550000;BN7 1LT;50,874631;-0,007459
820000;BN18 9QY;50,857136;-0,53625
175000;BN24 6EZ;50,811522;0,351013
440000;BN2 7BX;50,818133;-0,069464
350000;BN7 1LA;50,868682;-0,001957
250000;BN2 0EB;50,821836;-0,119459
235000;BN27 3XB;50,857143;0,245358
335000;BN1 8FG;50,860169;-0,126315
750000;BN27 4QP;50,909077;0,310419
540000;BN6 8ST;50,922927;-0,11365
365000;BN43 5GZ;50,84268;-0,275251
237500;BN23 5TS;50,787826;0,328882
370000;BN15 0BU;50,832866;-0,344644
360000;BN3 4LP;50,828302;-0,195765
227000;BN3 3EJ;50,833038;-0,16326
540000;BN12 5QD;50,803253;-0,446127
188000;BN27 2LX;50,859992;0,2687
292500;BN41 2YY;50,852653;-0,222515
777000;BN23 5BL;50,799107;0,3339
410000;BN18 0PD;50,845143;-0,620687
270000;BN23 5BD;50,799814;0,333849
247500;BN44 3RL;50,890418;-0,327066
410000;BN12 4LP;50,811422;-0,418886
82500;BN18 0RX;50,829885;-0,57902
390000;BN44 3SH;50,89364;-0,323692
420000;BN14 7PR;50,826527;-0,390362
395000;BN10 8DS;50,798289;0,00381
350000;BN23 5PB;50,799536;0,332473
265000;BN26 5HS;50,819973;0,231193
175000;BN17 6RU;50,815074;-0,523994
257500;BN25 3QS;50,778247;0,114561
390000;BN23 6LY;50,79128;0,311246
397500;BN16 4HE;50,823805;-0,485341
425000;BN2 4AB;50,838578;-0,126228
490000;BN16 4LU;50,834881;-0,481603
332500;BN17 7BF;50,825358;-0,558972
303000;BN24 6RS;50,818167;0,360888
280500;BN16 1ES;50,813759;-0,479704
380000;BN23 5PD;50,799106;0,331046
410000;BN12 4DW;50,809067;-0,40974
302000;BN1 9EN;50,865344;-0,112621
550000;BN16 1PS;50,807357;-0,476336
316000;BN15 8LP;50,827219;-0,292278
282500;BN16 2JT;50,803093;-0,509683
205000;BN17 6TD;50,818601;-0,521327
260000;BN20 9DQ;50,792582;0,248279
390000;BN14 0AS;50,847144;-0,393331
252000;BN13 3SW;50,83037;-0,427547
320000;BN10 8LQ;50,803354;0,004764
147000;BN20 9AU;50,798455;0,25252
465000;BN7 1ER;50,869367;-0,008366
265000;BN16 3EF;50,814767;-0,500638
40000;BN1 6EW;50,844326;-0,142859
850000;BN3 1AU;50,82417;-0,158042
620000;BN41 2DL;50,841927;-0,208009
495000;BN7 1SE;50,875235;-0,001222
518000;BN8 6PQ;50,930417;0,137964
335000;BN7 2EQ;50,881941;0,011007
220000;BN22 9EH;50,799628;0,287858
315000;BN1 6PT;50,849395;-0,145456
675000;BN20 0AU;50,76214;0,198151
390000;BN8 5JH;50,891814;0,062125
465000;BN25 4LW;50,772113;0,11705
432000;BN20 7QW;50,760679;0,268799
248500;BN16 3EH;50,811922;-0,505286
1525000;BN20 0ET;50,768493;0,207058
384950;BN21 1UZ;50,783141;0,259814
475000;BN21 1NN;50,773804;0,269108
327450;BN13 3GH;50,837933;-0,423973
265000;BN24 6RF;50,820226;0,369326
275000;BN9 0EX;50,800533;0,053705
160750;BN5 9LF;50,939965;-0,271326
314500;BN13 3JD;50,839305;-0,415246
320000;BN20 9SS;50,80599;0,245374
390000;BN3 8GS;50,850256;-0,187687
370000;BN2 9ZG;50,828033;-0,121169
1035000;BN6 9NP;50,927013;-0,162279
292000;BN15 9UX;50,831767;-0,338832
285000;BN41 2YQ;50,854704;-0,224867
435000;BN1 3ED;50,824747;-0,146575
299950;BN12 6AW;50,822308;-0,427236
485000;BN1 6XA;50,852234;-0,137402
280000;BN23 6JF;50,797087;0,320644
300000;BN43 6AU;50,840979;-0,259462
100000;BN5 9RF;50,930973;-0,304322
240000;BN1 8UD;50,864739;-0,146141
215000;BN17 6JB;50,816731;-0,54278
245000;BN14 9EZ;50,833994;-0,36663
525000;BN8 4JH;50,981509;-0,002701
141000;BN22 7RB;50,778253;0,298645
485000;BN6 8SX;50,922135;-0,113611
417500;BN13 3EA;50,841238;-0,407312
225000;BN23 5TD;50,790042;0,326012
164000;BN21 2LS;50,776378;0,269474
245000;BN12 6LP;50,818188;-0,429788
500000;BN3 5HL;50,834488;-0,186736
305000;BN15 0AT;50,83463;-0,356655
240000;BN17 7PX;50,827243;-0,54559
267000;BN41 2GX;50,849757;-0,212468
237500;BN9 9XZ;50,792572;0,03481
240000;BN2 4BL;50,840863;-0,116989
481000;BN6 9XY;50,940385;-0,176598
135000;BN44 3SD;50,895872;-0,325716
305000;BN15 9LE;50,827391;-0,330297
260000;BN26 5HN;50,819481;0,237176
258000;BN15 9BH;50,83135;-0,320372
508250;BN1 9JF;50,855732;-0,104939
785000;BN3 4HA;50,82864;-0,190824
465000;BN18 0PW;50,844418;-0,616475
4539;BN3 8BH;50,851272;-0,197564
462500;BN6 8HS;50,921706;-0,144589
557500;BN7 1NR;50,879914;-0,009764
310000;BN1 6SH;50,845143;-0,154105
240000;BN27 1TA;50,871339;0,254966
498000;BN14 0SS;50,862814;-0,402797
335000;BN13 3SL;50,830647;-0,428049
290000;BN21 2PU;50,78056;0,264867
530000;BN2 7FD;50,812393;-0,063909
215000;BN22 7DT;50,775518;0,298709
1865000;BN5 9SB;50,909062;-0,260878
450000;BN11 5SJ;50,809214;-0,400736
225000;BN27 2EF;50,859384;0,256705
95000;BN22 7DJ;50,774842;0,297853
288500;BN26 5NY;50,808875;0,235406
208000;BN22 8JL;50,775134;0,293527
515000;BN12 6QW;50,819664;-0,446704
275000;BN24 5FF;50,817173;0,296907
470000;BN10 7SS;50,805164;-0,00217
330000;BN1 9AF;50,860961;-0,109061
359950;BN21 2JZ;50,775419;0,271186
242500;BN27 3DL;50,863017;0,255332
390000;BN7 2BN;50,883373;0,020253
400000;BN27 4SL;50,876219;0,367318
275000;BN11 5JR;50,816775;-0,402579
225000;BN16 2LR;50,80695;-0,513123
445000;BN10 8PF;50,788782;0,008567
310000;BN8 6EQ;50,924401;0,160427
100000;BN43 5FF;50,833363;-0,291173
418500;BN2 4FN;50,838677;-0,113385
290000;BN25 1JE;50,769227;0,101106
517500;BN6 9XH;50,949828;-0,196246
380000;BN6 9TR;50,933256;-0,179609
760000;BN16 2SX;50,808669;-0,487307
580000;BN5 9TU;50,930329;-0,278984
234000;BN9 0DD;50,798513;0,056085
820000;BN16 2TA;50,807926;-0,491078
268000;BN13 2DQ;50,833353;-0,398207
395000;BN13 3GU;50,836917;-0,428069
230000;BN22 0TE;50,803774;0,270886
264000;BN9 0JP;50,8058;0,057981
260000;BN17 7RF;50,824895;-0,546274
438950;BN6 9YN;50,940233;-0,173473
310000;BN2 8DL;50,806184;-0,021926
490000;BN2 1HF;50,818112;-0,116599
470000;BN43 5GR;50,843319;-0,271633
150000;BN12 6BS;50,819247;-0,411055
107500;BN27 3JL;50,858501;0,251192
510000;BN5 9FA;50,935286;-0,269665
670200;BN41 2DP;50,844177;-0,208107
1100000;BN8 4TH;50,944701;0,006084
620000;BN42 4DU;50,833475;-0,244205
380000;BN1 1HJ;50,821686;-0,139839
262500;BN23 8DB;50,804919;0,295539
287500;BN15 8HY;50,823051;-0,321138
219950;BN20 8RJ;50,782565;0,251458
56000;BN12 4UA;50,815697;-0,431178
630000;BN18 0AP;50,845465;-0,615975
630000;BN16 4AN;50,82889;-0,477324
560000;BN13 3FD;50,837149;-0,429379
207500;BN22 0BD;50,801291;0,264876
375000;BN16 4PP;50,824914;-0,475139
240000;BN9 0PN;50,800658;0,061402
255000;BN22 0RB;50,808388;0,254389
640000;BN3 1AS;50,82503;-0,157086
381000;BN5 9SZ;50,932328;-0,233996
290000;BN26 6NA;50,822712;0,260844
470000;BN27 3RQ;50,873986;0,204434
500000;BN17 6JZ;50,822106;-0,53682
395000;BN14 0HT;50,857216;-0,399152
230000;BN44 3XA;50,881885;-0,318626
320000;BN41 2GU;50,847616;-0,211243
245000;BN3 8BP;50,854192;-0,195036
355000;BN42 4YF;50,844777;-0,236877
840000;BN5 9YR;50,906861;-0,272538
442000;BN1 5BQ;50,857935;-0,166857
209000;BN23 7AS;50,794764;0,313787
1000000;BN1 5LD;50,851314;-0,163309
362000;BN25 3ER;50,785195;0,116322
275000;BN15 9DQ;50,829346;-0,313642
310000;BN1 3HD;50,8272;-0,147813
297500;BN41 1LH;50,834936;-0,21657
205000;BN22 9JX;50,806719;0,277587
435000;BN23 8NU;50,809708;0,303056
333000;BN21 2TX;50,786281;0,265782
197000;BN23 6UP;50,791308;0,317973
265000;BN43 5ET;50,833785;-0,280109
560000;BN3 4LU;50,828922;-0,198041
367000;BN22 0EP;50,800616;0,260302
384000;BN22 8UY;50,780166;0,287163
685000;BN20 0LG;50,762351;0,213646
422000;BN27 4TN;50,884899;0,34363
425000;BN2 8SH;50,802798;-0,044039
729000;BN44 3WB;50,872561;-0,31005
386255;BN12 5AX;50,814241;-0,436606
236000;BN17 7LP;50,824901;-0,540992
570000;BN20 9HB;50,795156;0,25378
525000;BN1 6RG;50,844857;-0,146858
217500;BN27 4DQ;50,889463;0,270203
100000;BN17 5AP;50,808675;-0,540779
690000;BN18 0QS;50,851217;-0,637093
398000;BN2 7FF;50,815606;-0,066771
480000;BN16 1LY;50,806593;-0,481881
380000;BN26 6FR;50,822825;0,264555
245000;BN24 5FW;50,81688;0,301762
546000;BN16 1FH;50,807402;-0,47913
675000;BN16 1PE;50,805847;-0,478485
277500;BN22 7EA;50,775778;0,297814
222000;BN2 1DA;50,818631;-0,123122
230000;BN10 8RH;50,792312;0,011415
350000;BN2 4RG;50,847339;-0,105407
390000;BN25 2BU;50,777965;0,100831
580000;BN12 5RD;50,808981;-0,452835
305000;BN3 7GZ;50,837269;-0,196967
624000;BN17 7LU;50,818528;-0,5564
279000;BN22 0TR;50,803492;0,266884
428500;BN10 7SL;50,803602;0,000262
1200000;BN7 1BP;50,876216;0,000853
315000;BN43 5GQ;50,842178;-0,271718
405000;BN18 9JE;50,850613;-0,575208
432500;BN3 3YS;50,830522;-0,175401
375000;BN13 3BG;50,847472;-0,406773
240000;BN23 5TE;50,790364;0,326965
345000;BN7 2JR;50,880364;0,014323
355000;BN23 5NF;50,796816;0,33404
850000;BN16 2BE;50,805668;-0,495181
710000;BN14 9FJ;50,838747;-0,374659
380000;BN3 6HQ;50,836646;-0,16789
350000;BN6 8SS;50,922966;-0,116053
717000;BN7 2QA;50,875259;0,009127
435000;BN12 6FJ;50,819235;-0,455637
238000;BN13 2TP;50,832101;-0,417194
835000;BN16 4JQ;50,823699;-0,493111
395000;BN1 5EP;50,861607;-0,158486
162500;BN11 2HJ;50,815895;-0,343313
850000;BN27 4BP;50,88888;0,218176
260000;BN25 3JB;50,782976;0,114661
262000;BN12 6AZ;50,820806;-0,427883
1075000;BN2 5UY;50,812822;-0,099309
270000;BN17 6SG;50,81753;-0,518366
323000;BN16 2EU;50,804917;-0,506077
244000;BN22 8DX;50,774631;0,294864
281000;BN13 3RH;50,829608;-0,428354
200000;BN22 7PH;50,781964;0,303381
740000;BN2 7DQ;50,809066;-0,055871
442500;BN6 9FR;50,937557;-0,201532
265000;BN10 8ET;50,791198;0,007706
330000;BN24 6JB;50,809869;0,347339
415000;BN42 4QP;50,84012;-0,228659
317000;BN25 2RN;50,781366;0,08623
385000;BN17 5TB;50,810086;-0,586717
217500;BN17 7DG;50,813139;-0,544609
360000;BN5 9UT;50,931546;-0,282584
200000;BN11 1TD;50,811016;-0,372385
320000;BN18 0BB;50,845458;-0,62834
225000;BN6 8UT;50,917308;-0,11594
405000;BN3 7RE;50,841332;-0,19039
1390000;BN20 8DH;50,76837;0,259045
940000;BN20 7TN;50,757802;0,259018
415000;BN24 5QB;50,814344;0,28595
227000;BN23 7JN;50,799829;0,306445
930000;BN43 5AD;50,837766;-0,272577
366000;BN8 4TA;50,90249;-0,008887
605000;BN6 9PP;50,912736;-0,154919
470000;BN14 0RX;50,8691;-0,401445
405000;BN6 9FZ;50,943536;-0,174767
201000;BN6 9YH;50,932968;-0,16667
232000;BN41 1GP;50,833803;-0,20876
258000;BN25 1SD;50,772491;0,105111
290000;BN27 1SP;50,870929;0,260788
272000;BN17 6QX;50,812006;-0,521067
1253250;BN12 6FB;50,825808;-0,442723
560000;BN2 1DP;50,817772;-0,12009
310000;BN2 6TZ;50,835778;-0,067855
458000;BN2 1TE;50,820434;-0,136098
205000;BN1 2LG;50,823105;-0,152163
415000;BN1 8YW;50,864425;-0,150686
335000;BN14 0AP;50,846016;-0,393711
358000;BN1 7FG;50,844611;-0,12191
395000;BN2 7BQ;50,817253;-0,077181
460000;BN41 2DB;50,840697;-0,20986
325000;BN43 6PQ;50,834186;-0,262214
470000;BN7 1TY;50,87157;0,006368
228000;BN1 4EU;50,827588;-0,136026
360000;BN2 4TQ;50,845776;-0,108283
355000;BN5 9PD;50,931702;-0,281224
262000;BN23 7QR;50,803369;0,313914
235000;BN10 7HF;50,793464;-0,015397
400000;BN22 0EZ;50,797069;0,260457
462500;BN27 4AE;50,898436;0,207494
102000;BN2 4AD;50,839709;-0,122433
535000;BN1 8HF;50,855791;-0,145018
282000;BN2 0GU;50,823605;-0,129312
325000;BN5 9XB;50,931573;-0,284673
273000;BN9 9LD;50,792391;0,046693
230400;BN8 5FB;50,891142;0,051275
345000;BN14 8BX;50,819227;-0,370496
135000;BN17 5HQ;50,807765;-0,532045
235500;BN9 0BB;50,790736;0,055418
213000;BN12 4UR;50,815168;-0,431948
267000;BN27 3GX;50,874699;0,240658
390000;BN26 6QN;50,830586;0,239638
320000;BN13 3BQ;50,848177;-0,407644
510000;BN5 9JA;50,930308;-0,270247
650000;BN25 1BL;50,767491;0,109594
152000;BN5 9PT;50,934463;-0,281208
497500;BN44 3NE;50,885542;-0,33156
185000;BN16 3HZ;50,816345;-0,496059
387000;BN7 3HQ;50,839423;0,014974
255000;BN22 8HB;50,775748;0,290664
375000;BN20 7QF;50,759904;0,268903
605000;BN8 6JQ;50,898913;0,16694
644950;BN7 3LA;50,860822;-0,026265
362500;BN26 5NT;50,808361;0,232897
335000;BN23 6HY;50,79385;0,315403
372500;BN12 5LA;50,813352;-0,453556
325000;BN13 2QA;50,840104;-0,409822
261000;BN8 6ED;50,925401;0,165639
247500;BN27 1FL;50,866465;0,262846
280000;BN27 2PZ;50,862726;0,263163
340000;BN14 9QB;50,834127;-0,380642
685000;BN2 1AR;50,818884;-0,126009
330000;BN16 3PJ;50,813622;-0,517269
675000;BN20 8DT;50,770752;0,260039
750000;BN18 9BT;50,853583;-0,55787
330000;BN7 2EY;50,885463;0,007548
592000;BN13 3DZ;50,841765;-0,408345
300000;BN16 3PE;50,812727;-0,517624
450000;BN16 3PH;50,812931;-0,515289
240000;BN27 1FG;50,86721;0,261973
139500;BN3 6AJ;50,838935;-0,170485
375000;BN2 4AY;50,840541;-0,124402
272500;BN16 3LA;50,81707;-0,504184
115000;BN22 9RP;50,800881;0,270732
270000;BN1 1NJ;50,820157;-0,138693
445000;BN15 9AP;50,829286;-0,326935
390000;BN13 3HA;50,839732;-0,413598
420000;BN16 2RA;50,810278;-0,512463
660000;BN25 2HD;50,784076;0,10356
340000;BN25 3LS;50,783694;0,130058
320000;BN8 5PG;50,901922;0,07385
374995;BN24 5GD;50,815535;0,299737
350500;BN1 8AD;50,857545;-0,13378
335000;BN8 5LX;50,894006;0,062748
545000;BN27 4QS;50,905572;0,316362
370000;BN41 2RG;50,851693;-0,23092
255000;BN10 7BG;50,805024;-0,005014
295000;BN44 3GP;50,887518;-0,328888
157500;BN22 7EH;50,776632;0,298778
340000;BN27 1UY;50,879129;0,25766
259000;BN16 4LQ;50,833399;-0,48381
382500;BN2 6UG;50,832185;-0,067024
400000;BN17 7FB;50,821423;-0,555596
280000;BN18 0HW;50,817445;-0,604865
477500;BN25 2AH;50,777035;0,105003
600000;BN25 2HT;50,782945;0,10348
450000;BN1 8RE;50,867131;-0,138741
1070000;BN3 2DB;50,826628;-0,178321
375000;BN22 9NG;50,797075;0,277728
399000;BN18 0PZ;50,846887;-0,625962
400000;BN16 1PJ;50,805443;-0,480627
350000;BN10 8DF;50,797797;0,005775
175000;BN18 9HU;50,852497;-0,57265
389950;BN7 1NP;50,880087;-0,010951
400000;BN1 8RH;50,86793;-0,136975
269000;BN43 5FW;50,843763;-0,275523
275000;BN8 5QS;50,893315;0,058096
252000;BN12 4EW;50,815805;-0,405281
380500;BN1 7HL;50,846735;-0,132067
355000;BN15 8BZ;50,825647;-0,313406
20625000;BN17 7HD;50,816871;-0,555481
380000;BN14 9LP;50,828942;-0,373196
607500;BN7 2FR;50,873451;0,0133
218000;BN17 7NN;50,820285;-0,547979
305000;BN14 7JU;50,821567;-0,391299
410000;BN17 5PQ;50,811609;-0,582527
500000;BN3 8AR;50,850106;-0,205934
192500;BN1 9EW;50,86338;-0,11297
342000;BN18 0BF;50,812896;-0,584134
1190000;BN13 3EX;50,843119;-0,418472
385000;BN27 1HE;50,874659;0,258623
430000;BN2 6RA;50,828969;-0,068349
299000;BN8 4LL;50,976128;0,016812
292500;BN44 3LS;50,890917;-0,333231
249000;BN27 1FD;50,866788;0,261938
215000;BN22 9QY;50,801392;0,273581
335000;BN1 8LZ;50,859891;-0,146106
320000;BN17 7RH;50,825715;-0,53275
224950;BN23 7LR;50,799321;0,306207
425000;BN14 8NW;50,825568;-0,356403
439950;BN14 7HR;50,821892;-0,384941
470000;BN1 8WS;50,86432;-0,149739
363000;BN41 2FJ;50,845005;-0,211442
195000;BN1 4JZ;50,830074;-0,135117
260000;BN25 3ST;50,779375;0,126741
1100000;BN6 8GT;50,925945;-0,113912
745000;BN2 1DJ;50,81724;-0,118834
278000;BN25 3TW;50,777618;0,130874
365000;BN17 6HE;50,814581;-0,53988
368000;BN1 8QN;50,863479;-0,150042
807500;BN1 8AL;50,860154;-0,148866
280000;BN15 0DD;50,83409;-0,34088
232000;BN11 5PD;50,810046;-0,394562
375000;BN1 5ED;50,857872;-0,15886
595000;BN44 3TA;50,878032;-0,294216
437000;BN1 8ND;50,857209;-0,151043
660000;BN1 8EB;50,854273;-0,142848
270000;BN27 3GH;50,875176;0,239501
480000;BN16 4FD;50,826065;-0,479276
186000;BN22 9HQ;50,802921;0,285506
180000;BN6 9GF;50,942842;-0,175848
330000;BN25 2RP;50,781048;0,087422
370000;BN21 2RA;50,784548;0,26655
265000;BN20 9SU;50,805087;0,246736
362500;BN43 5PL;50,830481;-0,260421
325000;BN16 3SY;50,817719;-0,49177
367651;BN22 7SG;50,784827;0,307594
675000;BN6 8QZ;50,923884;-0,134001
270000;BN22 9NQ;50,797774;0,277635
312500;BN25 2RW;50,780945;0,086623
400000;BN20 7QQ;50,761187;0,269944
252000;BN15 0DP;50,834961;-0,338946
286000;BN12 6AN;50,822967;-0,426036
240000;BN20 9HW;50,796733;0,252693
270000;BN43 5FE;50,829618;-0,292119
765000;BN2 1WB;50,822305;-0,135214
470000;BN41 1AX;50,832908;-0,211038
247500;BN1 6UZ;50,849442;-0,154092
245000;BN21 4LS;50,766449;0,281899
450000;BN2 5EX;50,819214;-0,110208
1350000;BN16 4DQ;50,828752;-0,470215
850000;BN6 9XT;50,932952;-0,173104
267500;BN16 3SH;50,819066;-0,511148
1000000;BN1 5RA;50,852785;-0,165368
160000;BN27 3LB;50,859046;0,253947
600000;BN18 9SU;50,85339;-0,555305
425000;BN2 0YS;50,821913;-0,114756
230000;BN22 8SD;50,784436;0,297983
1500000;BN3 6PT;50,843147;-0,168417
400000;BN15 0QJ;50,840733;-0,318103
192500;BN16 2PT;50,807729;-0,512119
455000;BN11 5SS;50,811144;-0,399194
295000;BN27 4PH;50,889978;0,319029
362500;BN1 8LB;50,860835;-0,14155
1200000;BN16 2TD;50,804828;-0,489347
221000;BN16 4AP;50,82645;-0,47641
280000;BN26 6LX;50,821273;0,260646
1750000;BN5 9LR;50,889256;-0,232554
325000;BN22 8FA;50,781151;0,296036
198000;BN11 4FH;50,81809;-0,391506
336000;BN12 6FF;50,824111;-0,430228
725000;BN17 7QL;50,839971;-0,534301
295000;BN15 9QX;50,834423;-0,330217
570000;BN20 9AW;50,7974;0,254484
332500;BN9 9DW;50,783403;0,055578
270000;BN14 8NY;50,825479;-0,360935
750000;BN8 4JE;50,980515;-0,018273
245000;BN1 9AS;50,859933;-0,11166
270000;BN20 9QB;50,810397;0,248864
305000;BN16 3QH;50,815401;-0,513663
420000;BN23 5PF;50,798292;0,329019
325370;BN22 0ED;50,794921;0,263149
210000;BN2 1HA;50,818501;-0,118954
155000;BN16 2NL;50,809007;-0,507295
243500;BN13 3SN;50,83133;-0,427373
340000;BN18 9LF;50,852387;-0,554952
562500;BN6 8UB;50,917631;-0,108685
161400;BN23 6UL;50,789894;0,317179
310000;BN17 7AS;50,81368;-0,546239
350000;BN22 0AE;50,797377;0,26822
570000;BN14 9NR;50,839345;-0,373062
275000;BN18 0AN;50,846684;-0,614192
370000;BN2 8PE;50,803544;-0,025884
218000;BN16 2RN;50,808461;-0,511045
326884;BN15 9ES;50,836157;-0,309918
480000;BN25 1JT;50,76791;0,102834
310000;BN27 1FJ;50,867013;0,263299
450000;BN27 3RE;50,857026;0,2285
420000;BN24 5FB;50,817343;0,294899
710000;BN7 3BP;50,931417;-0,062571
1050000;BN1 5NA;50,845862;-0,157472
184500;BN11 1UF;50,816913;-0,37414
432950;BN6 9YL;50,940128;-0,174218
351000;BN13 3HR;50,833292;-0,422152
370000;BN1 9AN;50,859443;-0,107502
325000;BN18 9QL;50,849989;-0,525037
1050000;BN6 9EW;50,924044;-0,180581
181000;BN21 3TX;50,772106;0,286543
269950;BN20 9BS;50,790537;0,252224
430000;BN23 5AH;50,797771;0,328525
540000;BN23 5QD;50,796104;0,327789
550000;BN1 8XP;50,861107;-0,14961
318000;BN21 2SD;50,783717;0,265318
500000;BN16 4PJ;50,824584;-0,471874
27000;BN5 9XR;50,899278;-0,272849
380000;BN43 5PR;50,830178;-0,257592
869500;BN5 9HS;50,93215;-0,268314
325000;BN16 1JT;50,810405;-0,479785
300000;BN22 0EB;50,795782;0,263758
245000;BN17 7GF;50,82643;-0,53889
353000;BN16 4BA;50,821725;-0,481632
259950;BN21 4TA;50,766623;0,280829
530000;BN22 9NJ;50,796421;0,278293
267000;BN17 6PL;50,810293;-0,522853
298000;BN17 7HN;50,81497;-0,547959
304500;BN14 7NF;50,821329;-0,393621
127000;BN22 8AR;50,770067;0,293705
732500;BN8 4HY;50,971026;-0,002368
725000;BN6 9FP;50,944126;-0,174815
420000;BN2 8LS;50,805825;-0,03578
425000;BN18 9SA;50,849849;-0,563526
295000;BN12 4FN;50,81165;-0,422417
602000;BN2 7DP;50,80946;-0,053569
30000;BN1 8JJ;50,86012;-0,141251
485000;BN12 5PX;50,805841;-0,447304
301500;BN2 5LT;50,825028;-0,103839
295000;BN8 5QP;50,893044;0,060217
288000;BN25 3JL;50,782673;0,123415
300250;BN24 6DX;50,800189;0,339374
200000;BN22 0AX;50,800018;0,265155
845000;BN7 3JU;50,861022;-0,027464
317000;BN11 2PX;50,817497;-0,34276
320000;BN23 8HA;50,807498;0,307944
600000;BN43 5NX;50,826865;-0,290856
400000;BN2 7BB;50,818731;-0,075161
607500;BN1 5FG;50,856194;-0,168815
142500;BN9 9QZ;50,794624;0,045542
345000;BN22 0XH;50,810298;0,270252
342000;BN44 3AW;50,938131;-0,346249
745000;BN25 4BS;50,771052;0,131355
272000;BN3 2RG;50,825578;-0,174955
265000;BN8 6DL;50,926664;0,165456
305000;BN1 8TQ;50,863014;-0,1344
275000;BN12 5DB;50,815909;-0,442243
318000;BN5 9FL;50,935668;-0,270007
270000;BN27 4NF;50,890814;0,321773
210000;BN15 9HQ;50,835842;-0,313209
285000;BN17 7FR;50,822896;-0,557713
392500;BN20 9RQ;50,806741;0,24162
229950;BN43 6ED;50,83531;-0,248425
290000;BN1 8TG;50,864094;-0,1344
350000;BN7 2AX;50,873183;0,020267
238000;BN14 7AZ;50,825043;-0,378656
254900;BN11 3LT;50,809096;-0,379194
474950;BN5 9FH;50,934368;-0,269657
385000;BN25 1BB;50,766739;0,109901
695000;BN8 4EN;50,950695;-0,054195
660000;BN6 8UG;50,92193;-0,110389
350000;BN2 6AG;50,828491;-0,064748
660000;BN1 6YD;50,850243;-0,154742
